book,chunk_id,text,v,a,d,n_tokens,n_hits,coverage,valence_only,v01,a01,d01
Pride and Prejudice.clean,288,"good-humour and kindness. Mr. Darcy said very little, and Mr. Hurst nothing at all. The former was divided between admiration of the brilliancy which exercise had given to her complexion and doubt as to the occasion's justifying her coming so far alone. The latter was thinking only of his breakfast. Her inquiries after her sister were not very favourably answered. Miss Bennet had slept ill, and though up, was very feverish, and not well enough to leave her room.",0.11704,-0.11608,-0.0332,73,50,0.684932,0.11704,0.55852,0.44196,0.4834
Pride and Prejudice.clean,289,"admiration of the brilliancy which exercise had given to her complexion and doubt as to the occasion's justifying her coming so far alone. The latter was thinking only of his breakfast. Her inquiries after her sister were not very favourably answered. Miss Bennet had slept ill, and though up, was very feverish, and not well enough to leave her room. Elizabeth was glad to be taken to her immediately; and Jane, who had only been withheld by the fear of giving alarm or inconvenience, from expressing in her note how much she longed for such a visit, was delighted at her entrance.",0.079754,-0.048738,-0.026154,95,65,0.684211,0.079754,0.539877,0.475631,0.486923
Pride and Prejudice.clean,290,"Bennet had slept ill, and though up, was very feverish, and not well enough to leave her room. Elizabeth was glad to be taken to her immediately; and Jane, who had only been withheld by the fear of giving alarm or inconvenience, from expressing in her note how much she longed for such a visit, was delighted at her entrance. She was not equal, however, to much conversation; and when Miss Bingley left them together, could attempt little beside expressions of gratitude for the extraordinary kindness she was treated with. Elizabeth silently attended her.",0.059187,-0.0525,-0.032125,91,64,0.703297,0.059187,0.5295935,0.47375,0.4839375
Pride and Prejudice.clean,291,"by the fear of giving alarm or inconvenience, from expressing in her note how much she longed for such a visit, was delighted at her entrance. She was not equal, however, to much conversation; and when Miss Bingley left them together, could attempt little beside expressions of gratitude for the extraordinary kindness she was treated with. Elizabeth silently attended her. When breakfast was over, they were joined by the sisters; and Elizabeth began to like them herself, when she saw how much affection and solicitude they showed for Jane.",0.092645,-0.066435,-0.018032,86,62,0.72093,0.092645,0.5463225,0.4667825,0.490984
Pride and Prejudice.clean,292,"equal, however, to much conversation; and when Miss Bingley left them together, could attempt little beside expressions of gratitude for the extraordinary kindness she was treated with. Elizabeth silently attended her. When breakfast was over, they were joined by the sisters; and Elizabeth began to like them herself, when she saw how much affection and solicitude they showed for Jane. The apothecary came; and having examined his patient, said, as might be supposed, that she had caught a violent cold, and that they must endeavour to get the better of it; advised her to return to bed, and promised her some draughts. The advice was followed readily, for the feverish symptoms increased, and her head ached acutely.",0.102805,-0.075951,0.011427,114,82,0.719298,0.102805,0.5514025,0.4620245,0.5057135
Pride and Prejudice.clean,293,"showed for Jane. The apothecary came; and having examined his patient, said, as might be supposed, that she had caught a violent cold, and that they must endeavour to get the better of it; advised her to return to bed, and promised her some draughts. The advice was followed readily, for the feverish symptoms increased, and her head ached acutely. Elizabeth did not quit her room for a moment, nor were the other ladies often absent; the gentlemen being out, they had in fact nothing to do elsewhere. When the clock struck three, Elizabeth felt that she must go, and very unwillingly said so.",0.048215,-0.073985,-0.026508,100,65,0.65,0.048215,0.5241075,0.4630075,0.486746
Pride and Prejudice.clean,294,"draughts. The advice was followed readily, for the feverish symptoms increased, and her head ached acutely. Elizabeth did not quit her room for a moment, nor were the other ladies often absent; the gentlemen being out, they had in fact nothing to do elsewhere. When the clock struck three, Elizabeth felt that she must go, and very unwillingly said so. Miss Bingley offered her the carriage, and she only wanted a little pressing to accept it, when Jane testified such concern at parting with her that Miss Bingley was obliged to convert the offer of the chaise into an invitation to remain at Netherfield for the present.",0.051391,-0.038652,-0.010768,104,69,0.663462,0.051391,0.5256955,0.480674,0.494616
Pride and Prejudice.clean,295,"struck three, Elizabeth felt that she must go, and very unwillingly said so. Miss Bingley offered her the carriage, and she only wanted a little pressing to accept it, when Jane testified such concern at parting with her that Miss Bingley was obliged to convert the offer of the chaise into an invitation to remain at Netherfield for the present. Elizabeth most thankfully consented, and a servant was despatched to Longbourn, to acquaint the family with her stay, and bring back a supply of clothes. [Illustration: ""The Apothecary came"" ] [Illustration: ""covering a screen"" ] CHAPTER VIII. [Illustration] At five o'clock the two ladies retired to dress, and at half-past six Elizabeth was summoned to dinner.",0.11358,-0.090802,-0.015358,113,81,0.716814,0.11358,0.55679,0.454599,0.492321
Pride and Prejudice.clean,296,"Netherfield for the present. Elizabeth most thankfully consented, and a servant was despatched to Longbourn, to acquaint the family with her stay, and bring back a supply of clothes. [Illustration: ""The Apothecary came"" ] [Illustration: ""covering a screen"" ] CHAPTER VIII. [Illustration] At five o'clock the two ladies retired to dress, and at half-past six Elizabeth was summoned to dinner. To the civil inquiries which then poured in, and amongst which she had the pleasure of distinguishing the much superior solicitude of Mr. Bingley, she could not make a very favourable answer. Jane was by no means better.",0.155953,-0.130062,0.004688,96,64,0.666667,0.155953,0.5779765,0.434969,0.502344
Pride and Prejudice.clean,297,"] CHAPTER VIII. [Illustration] At five o'clock the two ladies retired to dress, and at half-past six Elizabeth was summoned to dinner. To the civil inquiries which then poured in, and amongst which she had the pleasure of distinguishing the much superior solicitude of Mr. Bingley, she could not make a very favourable answer. Jane was by no means better. The sisters, on hearing this, repeated three or four times how much they were grieved, how shocking it was to have a bad cold, and how excessively they disliked being ill themselves; and then thought no more of the matter: and their indifference towards Jane, when not immediately before them, restored Elizabeth to the enjoyment of all her original dislike.",0.021084,-0.074349,-0.010928,116,83,0.715517,0.021084,0.510542,0.4628255,0.494536
Pride and Prejudice.clean,298,"The sisters, on hearing this, repeated three or four times how much they were grieved, how shocking it was to have a bad cold, and how excessively they disliked being ill themselves; and then thought no more of the matter: and their indifference towards Jane, when not immediately before them, restored Elizabeth to the enjoyment of all her original dislike. Their brother, indeed, was the only one of the party whom she could regard with any complacency. His anxiety for Jane was evident, and his attentions to herself most pleasing; and they prevented her feeling herself so much an intruder as she believed she was considered by the others. She had very little notice from any but him.",0.030427,-0.03122,0.0155,113,82,0.725664,0.030427,0.5152135,0.48439,0.50775
Pride and Prejudice.clean,299,"original dislike. Their brother, indeed, was the only one of the party whom she could regard with any complacency. His anxiety for Jane was evident, and his attentions to herself most pleasing; and they prevented her feeling herself so much an intruder as she believed she was considered by the others. She had very little notice from any but him. Miss Bingley was engrossed by Mr. Darcy, her sister scarcely less so; and as for Mr. Hurst, by whom Elizabeth sat, he was an indolent man, who lived only to eat, drink, and play at cards, who, when he found her prefer a plain dish to a ragout, had nothing to say to her.",0.083486,-0.080514,-0.024014,111,74,0.666667,0.083486,0.541743,0.459743,0.487993
