book,chunk_id,text,v,a,d,n_tokens,n_hits,coverage,valence_only,v01,a01,d01
Romeo and Juliet.clean,43,"live chaste? ROMEO. She hath, and in that sparing makes huge waste; For beauty starv'd with her severity, Cuts beauty off from all posterity. She is too fair, too wise; wisely too fair, To merit bliss by making me despair. She hath forsworn to love, and in that vow Do I live dead, that live to tell it now. BENVOLIO. Be rul'd by me, forget to think of her. ROMEO. O teach me how I should forget to think. BENVOLIO. By giving liberty unto thine eyes; Examine other beauties. ROMEO. 'Tis the way To call hers, exquisite, in question more.",0.175465,-0.025859,0.081648,96,71,0.739583,0.175465,0.5877325,0.4870705,0.540824
Romeo and Juliet.clean,44,"She hath forsworn to love, and in that vow Do I live dead, that live to tell it now. BENVOLIO. Be rul'd by me, forget to think of her. ROMEO. O teach me how I should forget to think. BENVOLIO. By giving liberty unto thine eyes; Examine other beauties. ROMEO. 'Tis the way To call hers, exquisite, in question more. These happy masks that kiss fair ladies' brows, Being black, puts us in mind they hide the fair; He that is strucken blind cannot forget The precious treasure of his eyesight lost. Show me a mistress that is passing fair, What doth her beauty serve but as a note Where I may read who pass'd that passing fair?",0.203679,-0.031333,0.044,112,81,0.723214,0.203679,0.6018395,0.4843335,0.522
Romeo and Juliet.clean,45,"question more. These happy masks that kiss fair ladies' brows, Being black, puts us in mind they hide the fair; He that is strucken blind cannot forget The precious treasure of his eyesight lost. Show me a mistress that is passing fair, What doth her beauty serve but as a note Where I may read who pass'd that passing fair? Farewell, thou canst not teach me to forget. BENVOLIO. I'll pay that doctrine, or else die in debt. [_Exeunt._] SCENE II. A Street. Enter Capulet, Paris and Servant. CAPULET. But Montague is bound as well as I, In penalty alike; and 'tis not hard, I think, For men so old as we to keep the peace. PARIS.",0.093892,-0.034216,0.033986,111,74,0.666667,0.093892,0.546946,0.482892,0.516993
Romeo and Juliet.clean,46,"that passing fair? Farewell, thou canst not teach me to forget. BENVOLIO. I'll pay that doctrine, or else die in debt. [_Exeunt._] SCENE II. A Street. Enter Capulet, Paris and Servant. CAPULET. But Montague is bound as well as I, In penalty alike; and 'tis not hard, I think, For men so old as we to keep the peace. PARIS. Of honourable reckoning are you both, And pity 'tis you liv'd at odds so long. But now my lord, what say you to my suit? CAPULET. But saying o'er what I have said before.",-0.009561,-0.072,0.003246,89,57,0.640449,-0.009561,0.4952195,0.464,0.501623
Romeo and Juliet.clean,47,"is bound as well as I, In penalty alike; and 'tis not hard, I think, For men so old as we to keep the peace. PARIS. Of honourable reckoning are you both, And pity 'tis you liv'd at odds so long. But now my lord, what say you to my suit? CAPULET. But saying o'er what I have said before. My child is yet a stranger in the world, She hath not seen the change of fourteen years; Let two more summers wither in their pride Ere we may think her ripe to be a bride. PARIS. Younger than she are happy mothers made. CAPULET. And too soon marr'd are those so early made.",0.099859,-0.063451,0.030042,110,71,0.645455,0.099859,0.5499295,0.4682745,0.515021
Romeo and Juliet.clean,48,"o'er what I have said before. My child is yet a stranger in the world, She hath not seen the change of fourteen years; Let two more summers wither in their pride Ere we may think her ripe to be a bride. PARIS. Younger than she are happy mothers made. CAPULET. And too soon marr'd are those so early made. The earth hath swallowed all my hopes but she, She is the hopeful lady of my earth: But woo her, gentle Paris, get her heart, My will to her consent is but a part; And she agree, within her scope of choice Lies my consent and fair according voice.",0.217985,-0.070881,0.078746,107,67,0.626168,0.217985,0.6089925,0.4645595,0.539373
Romeo and Juliet.clean,49,"made. CAPULET. And too soon marr'd are those so early made. The earth hath swallowed all my hopes but she, She is the hopeful lady of my earth: But woo her, gentle Paris, get her heart, My will to her consent is but a part; And she agree, within her scope of choice Lies my consent and fair according voice. This night I hold an old accustom'd feast, Whereto I have invited many a guest, Such as I love, and you among the store, One more, most welcome, makes my number more.",0.286018,-0.059754,0.104175,88,57,0.647727,0.286018,0.6430089999999999,0.470123,0.5520875
Romeo and Juliet.clean,50,"Paris, get her heart, My will to her consent is but a part; And she agree, within her scope of choice Lies my consent and fair according voice. This night I hold an old accustom'd feast, Whereto I have invited many a guest, Such as I love, and you among the store, One more, most welcome, makes my number more. At my poor house look to behold this night Earth-treading stars that make dark heaven light: Such comfort as do lusty young men feel When well apparell'd April on the heel Of limping winter treads, even such delight Among fresh female buds shall you this night Inherit at my house.",0.267716,-0.103541,0.065459,107,74,0.691589,0.267716,0.633858,0.4482295,0.5327295
Romeo and Juliet.clean,51,"the store, One more, most welcome, makes my number more. At my poor house look to behold this night Earth-treading stars that make dark heaven light: Such comfort as do lusty young men feel When well apparell'd April on the heel Of limping winter treads, even such delight Among fresh female buds shall you this night Inherit at my house. Hear all, all see, And like her most whose merit most shall be: Which, on more view of many, mine, being one, May stand in number, though in reckoning none. Come, go with me.",0.233071,-0.133686,0.073786,92,70,0.76087,0.233071,0.6165355,0.433157,0.536893
Romeo and Juliet.clean,52,"When well apparell'd April on the heel Of limping winter treads, even such delight Among fresh female buds shall you this night Inherit at my house. Hear all, all see, And like her most whose merit most shall be: Which, on more view of many, mine, being one, May stand in number, though in reckoning none. Come, go with me. Go, sirrah, trudge about Through fair Verona; find those persons out Whose names are written there, [_gives a paper_] and to them say, My house and welcome on their pleasure stay. [_Exeunt Capulet and Paris._] SERVANT. Find them out whose names are written here!",0.166667,-0.113744,0.037462,102,78,0.764706,0.166667,0.5833335,0.443128,0.518731
Romeo and Juliet.clean,53,"many, mine, being one, May stand in number, though in reckoning none. Come, go with me. Go, sirrah, trudge about Through fair Verona; find those persons out Whose names are written there, [_gives a paper_] and to them say, My house and welcome on their pleasure stay. [_Exeunt Capulet and Paris._] SERVANT. Find them out whose names are written here! It is written that the shoemaker should meddle with his yard and the tailor with his last, the fisher with his pencil, and the painter with his nets; but I am sent to find those persons whose names are here writ, and can never find what names the writing person hath here writ. I must to the learned.",0.072795,-0.110534,0.006795,116,88,0.758621,0.072795,0.5363975,0.444733,0.5033975
Romeo and Juliet.clean,54,"written here! It is written that the shoemaker should meddle with his yard and the tailor with his last, the fisher with his pencil, and the painter with his nets; but I am sent to find those persons whose names are here writ, and can never find what names the writing person hath here writ. I must to the learned. In good time! Enter Benvolio and Romeo. BENVOLIO. Tut, man, one fire burns out another's burning, One pain is lessen'd by another's anguish; Turn giddy, and be holp by backward turning; One desperate grief cures with another's languish: Take thou some new infection to thy eye, And the rank poison of the old will die. ROMEO.",-0.018133,-0.039108,-0.013795,115,83,0.721739,-0.018133,0.4909335,0.480446,0.4931025
Romeo and Juliet.clean,55,"must to the learned. In good time! Enter Benvolio and Romeo. BENVOLIO. Tut, man, one fire burns out another's burning, One pain is lessen'd by another's anguish; Turn giddy, and be holp by backward turning; One desperate grief cures with another's languish: Take thou some new infection to thy eye, And the rank poison of the old will die. ROMEO. Your plantain leaf is excellent for that. BENVOLIO. For what, I pray thee? ROMEO. For your broken shin. BENVOLIO. Why, Romeo, art thou mad? ROMEO. Not mad, but bound more than a madman is: Shut up in prison, kept without my food, Whipp'd and tormented and—God-den, good fellow. SERVANT. God gi' go-den. I pray, sir, can you read? ROMEO.",-0.016558,-0.006453,-0.036988,119,86,0.722689,-0.016558,0.491721,0.4967735,0.481506
Romeo and Juliet.clean,56,"ROMEO. Your plantain leaf is excellent for that. BENVOLIO. For what, I pray thee? ROMEO. For your broken shin. BENVOLIO. Why, Romeo, art thou mad? ROMEO. Not mad, but bound more than a madman is: Shut up in prison, kept without my food, Whipp'd and tormented and—God-den, good fellow. SERVANT. God gi' go-den. I pray, sir, can you read? ROMEO. Ay, mine own fortune in my misery. SERVANT. Perhaps you have learned it without book. But I pray, can you read anything you see? ROMEO. Ay, If I know the letters and the language. SERVANT. Ye say honestly, rest you merry! ROMEO.",0.121757,-0.111257,-0.022243,102,74,0.72549,0.121757,0.5608785000000001,0.44437150000000003,0.4888785
Romeo and Juliet.clean,57,"food, Whipp'd and tormented and—God-den, good fellow. SERVANT. God gi' go-den. I pray, sir, can you read? ROMEO. Ay, mine own fortune in my misery. SERVANT. Perhaps you have learned it without book. But I pray, can you read anything you see? ROMEO. Ay, If I know the letters and the language. SERVANT. Ye say honestly, rest you merry! ROMEO. Stay, fellow; I can read. [_He reads the letter._] _Signior Martino and his wife and daughters; County Anselmo and his beauteous sisters; The lady widow of Utruvio; Signior Placentio and his lovely nieces; Mercutio and his brother Valentine; Mine uncle Capulet, his wife, and daughters; My fair niece Rosaline and Livia; Signior Valentio and his cousin Tybalt; Lucio and the lively Helena. _ A fair assembly. [_Gives back the paper_] Whither should they come?",0.254357,-0.156702,0.040036,135,84,0.622222,0.254357,0.6271785,0.421649,0.520018
Romeo and Juliet.clean,58,"and daughters; County Anselmo and his beauteous sisters; The lady widow of Utruvio; Signior Placentio and his lovely nieces; Mercutio and his brother Valentine; Mine uncle Capulet, his wife, and daughters; My fair niece Rosaline and Livia; Signior Valentio and his cousin Tybalt; Lucio and the lively Helena. _ A fair assembly. [_Gives back the paper_] Whither should they come? SERVANT. Up. ROMEO. Whither to supper? SERVANT. To our house. ROMEO. Whose house? SERVANT. My master's. ROMEO. Indeed I should have ask'd you that before. SERVANT. Now I'll tell you without asking. My master is the great rich Capulet, and if you be not of the house of Montagues, I pray come and crush a cup of wine.",0.171739,-0.116188,0.044623,117,69,0.589744,0.171739,0.5858695,0.441906,0.5223115
Romeo and Juliet.clean,59,"they come? SERVANT. Up. ROMEO. Whither to supper? SERVANT. To our house. ROMEO. Whose house? SERVANT. My master's. ROMEO. Indeed I should have ask'd you that before. SERVANT. Now I'll tell you without asking. My master is the great rich Capulet, and if you be not of the house of Montagues, I pray come and crush a cup of wine. Rest you merry. [_Exit._] BENVOLIO. At this same ancient feast of Capulet's Sups the fair Rosaline whom thou so lov'st; With all the admired beauties of Verona. Go thither and with unattainted eye, Compare her face with some that I shall show, And I will make thee think thy swan a crow. ROMEO.",0.131882,-0.128632,0.027763,113,76,0.672566,0.131882,0.565941,0.435684,0.5138815
Romeo and Juliet.clean,60,"come and crush a cup of wine. Rest you merry. [_Exit._] BENVOLIO. At this same ancient feast of Capulet's Sups the fair Rosaline whom thou so lov'st; With all the admired beauties of Verona. Go thither and with unattainted eye, Compare her face with some that I shall show, And I will make thee think thy swan a crow. ROMEO. When the devout religion of mine eye Maintains such falsehood, then turn tears to fire; And these who, often drown'd, could never die, Transparent heretics, be burnt for liars. One fairer than my love? The all-seeing sun Ne'er saw her match since first the world begun. BENVOLIO.",0.133803,-0.06575,0.016263,108,76,0.703704,0.133803,0.5669015,0.467125,0.5081315
Romeo and Juliet.clean,61,"shall show, And I will make thee think thy swan a crow. ROMEO. When the devout religion of mine eye Maintains such falsehood, then turn tears to fire; And these who, often drown'd, could never die, Transparent heretics, be burnt for liars. One fairer than my love? The all-seeing sun Ne'er saw her match since first the world begun. BENVOLIO. Tut, you saw her fair, none else being by, Herself pois'd with herself in either eye: But in that crystal scales let there be weigh'd Your lady's love against some other maid That I will show you shining at this feast, And she shall scant show well that now shows best. ROMEO.",0.122295,-0.048628,0.032141,110,78,0.709091,0.122295,0.5611475,0.475686,0.5160705
